id,shortDescription,description,categories,gender,imageUrl,brandName,seasonCode,materials,colors,path
21001059,hooded padded midi coat,"hooded padded midi coat from ERMANNO SCERVINO featuring light pink, feather down, padded design, quilted, tonal stitching, appliqué logo, drawstring hood, high neck, front press-stud fastening, concealed front zip fastening, long sleeves, sleeve zip pocket, elasticated cuffs, press-stud fastening cuffs, two side slit pockets, straight hem and knee-length.","Women, Clothing, Coats, Oversized Coats",Woman,https://cdn-images.farfetch-contents.com/21/00/10/59/21001059_51114578_54.jpg,Ermanno Scervino,AW23,"Polyamide, Polyamide, Synthetic->Acrylic, glass, Cotton, Other->Brass, Feather Down","Pink, 31904 PINK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/21001059.jpg
19948599,Croissant midi coat,"Croissant midi coat from Jacquemus featuring coffee brown, felted, pointed flat collar, concealed front fastening, long raglan sleeves, straight hem and mid-length.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/19/94/85/99/19948599_50763652_54.jpg,Jacquemus,AW23,"Synthetic->Acrylic, Elastane, Polyester, Cotton, Virgin Wool, Synthetic->Acetate, Elastane","Brown, 880 - DARK BROWN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19948599.jpg
19999857,fringe-trimmed virgin-wool coat,"fringe-trimmed virgin-wool coat from BLUMARINE featuring olive green, virgin wool, knitted construction, fringed edge, open front, long sleeves and straight hem.","Women, Clothing, Coats, Oversized Coats",Woman,https://cdn-images.farfetch-contents.com/19/99/98/57/19999857_50920788_54.jpg,Blumarine,AW23,Virgin Wool,"Green, N0520 - N0520 DARK OLIVE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19999857.jpg
20621665,belted quilted coat,"belted quilted coat from HERNO featuring navy blue, goose down, padded design, quilted, gold-tone hardware, drawstring hood, high neck, concealed front fastening, long sleeves, ribbed cuffs, detachable belt, two side zip-fastening pockets and straight hem.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/20/62/16/65/20621665_50632588_54.jpg,Herno,AW23,"Polyamide, Cotton, Polyamide, Polyester, Furs & Skins->Goose Down","Blue, 9200 NAVY BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20621665.jpg
19392181,KIM DOLCE&GABBANA sheer floor-length trench coat ,"KIM DOLCE&GABBANA sheer floor-length trench coat from DOLCE & GABBANA featuring beige, sheer, number patch to the front, notched lapels, double-breasted button fastening, belted waist, two front flap pockets, long sleeves, buttoned cuffs and floor-length.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/19/39/21/81/19392181_43841246_54.jpg,Dolce & Gabbana,AW23,"Cotton, Synthetic->Acetate, Nylon","Neutrals, F0600 NUDE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19392181.jpg
18614332,leopard-print oversized coat,"leopard-print oversized coat from Golden Goose featuring black, brown, wool blend, all-over leopard print, notched lapels, front button fastening, long sleeves, logo patch at the sleeve and straight hem.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/18/61/43/32/18614332_40178598_54.jpg,Golden Goose,AW23,"Polyamide, Polyester, Cupro, Viscose, Wool","Black, Brown, 81399",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18614332.jpg
16732597,Chelsea Heritage long trench coat,"Honey cotton/calf leather Chelsea Heritage long trench coat from BURBERRY featuring notched lapels, double-breasted button fastening, epaulettes, two side inset pockets, belted waist, storm flap, long sleeves and checked lining.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/16/73/25/97/16732597_33062765_54.jpg,Burberry,AW23,"Cotton, Furs & Skins->Calf Leather, Viscose, Cotton","Neutrals, HONEY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/16732597.jpg
20044165,patchwork-design faux-fur maxi coat,"patchwork-design faux-fur maxi coat from DOLCE & GABBANA featuring black/multicolour, patchwork design, faux-fur design, long sleeves, long sleeves and long length.","Women, Clothing, Coats, Faux Fur & Shearling Coats, Oversized Coats",Woman,https://cdn-images.farfetch-contents.com/20/04/41/65/20044165_50625871_54.jpg,Dolce & Gabbana,AW23,"Polyester, Furs & Skins->Lambskin, Furs & Skins->Lamb Fur","Neutrals, Black, S9000",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20044165.jpg
20278890,Pluvier faux-fur jacket,"Pluvier faux-fur jacket from MONCLER featuring faux-fur design, logo patch at the sleeve, high neck, front two-way zip fastening, elasticated cuffs, two side inset pockets, drawstring hem, black, padded design and long sleeves.","Women, Clothing, Coats, Faux Fur & Shearling Coats",Woman,https://cdn-images.farfetch-contents.com/20/27/88/90/20278890_51303413_54.jpg,Moncler,AW23,"Polyester, Polyamide, Furs & Skins->Down","Black, 999 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20278890.jpg
19844274,hooded cotton raincoat,hooded cotton raincoat from BURBERRY featuring archive beige.,"Women, Clothing, Coats, Parkas, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/19/84/42/74/19844274_44540215_54.jpg,Burberry,AW23,Cotton,"Neutrals, SOFT FAWN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19844274.jpg
20142519,double-breasted long-length coat,"double-breasted long-length coat from JW Anderson featuring black, logo plaque, peak lapels, V-neck, double-breasted button fastening, long sleeves, chest welt pocket, two front flap pockets, straight hem, central rear vent, long length and full lining.","Women, Men, Clothing, Clothing, Coats, Coats, Double Breasted & Peacoats, Double Breasted Coats",Unisex,https://cdn-images.farfetch-contents.com/20/14/25/19/20142519_50132962_54.jpg,JW Anderson,AW23,"Polyester, Virgin Wool, Linen/Flax, Wool, Viscose","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20142519.jpg
20046803,Ramona faux-leather coat,"Ramona faux-leather coat from STAND STUDIO featuring black, faux leather, faux-shearling trim, classic collar, concealed front fastening, long sleeves, long sleeves, two diagonal pockets to the sides and straight hem.","Women, Clothing, Coats, Faux Fur & Shearling Coats",Woman,https://cdn-images.farfetch-contents.com/20/04/68/03/20046803_50996127_54.jpg,STAND STUDIO,AW23,"Polyester, Polyurethane, Polyester, Polyurethane","Black, 89000 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20046803.jpg
19775980,Tyx logo-patch rain jacket,"Tyx logo-patch rain jacket from MONCLER featuring black, water-repellent finish, logo patch at the sleeve, classic hood, long sleeves, elasticated cuffs, front zip fastening and two side zip-fastening pockets.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/19/77/59/80/19775980_44359613_54.jpg,Moncler,AW23,Polyester,"Black, 999 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19775980.jpg
19161246,Kensington cashmere trench coat,"Kensington cashmere trench coat from BURBERRY featuring camel brown, cashmere, knitted construction, notched lapels, double-breasted button fastening, long sleeves, belted waist, epaulettes, mid-length and central rear vent.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/19/16/12/46/19161246_41955037_54.jpg,Burberry,AW23,Cashmere,"Neutrals, CAMEL MELANGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19161246.jpg
20046804,geometric-pattern faux-fur coat,"geometric-pattern faux-fur coat from STAND STUDIO featuring light beige, light brown, faux-fur design, shawl collar, V-neck, concealed front fastening, long sleeves, calf-length and straight hem.","Women, Clothing, Coats, Faux Fur & Shearling Coats",Woman,https://cdn-images.farfetch-contents.com/20/04/68/04/20046804_50984955_54.jpg,STAND STUDIO,AW23,Other->Fabric,"Brown, 12280 - BeigeNatural Beige",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20046804.jpg
19906716,Omeya jacquard coat,"Omeya jacquard coat from MARANT ÉTOILE featuring multicolour, wool blend, patterned jacquard, shawl lapels, front button fastening, drop shoulder, long sleeves and two side slit pockets.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/19/90/67/16/19906716_51233874_54.jpg,MARANT ÉTOILE,AW23,"Polyester, Cotton, Wool","Purple, 86VI - VIOLET",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19906716.jpg
20233903,Tropical Garbadine Waterloo trench coat,"Tropical Garbadine Waterloo trench coat from BURBERRY featuring classic collar, epaulettes, storm flap, double-breasted button fastening, belted waist, D-ring buckle belt, long sleeves, belted cuffs, calf-length, dark khaki, cotton and buttoned welt pockets.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/20/23/39/03/20233903_50149258_54.jpg,Burberry,AW23,Cotton,DARK MILITARY KHAKI,/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20233903.jpg
20705185,double-breasted belted trench coat,"double-breasted belted trench coat from MSGM featuring beige, cotton blend, belted waist, notched collar, double-breasted button fastening, long sleeves and belted cuffs.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/20/70/51/85/20705185_50677856_54.jpg,MSGM,AW23,"Polyester, Cotton, Cotton","Neutrals, 23 BEIGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20705185.jpg
18417474,logo-print cotton parka coat ,"logo-print cotton parka coat from JIL SANDER featuring black, cotton, logo print to the rear, classic hood, stand-up collar, front press-stud fastening, two side flap pockets, long sleeves, high-low hem and mid-length.","Women, Clothing, Coats, Parkas",Woman,https://cdn-images.farfetch-contents.com/18/41/74/74/18417474_46689052_54.jpg,Jil Sander,AW23,Cotton,"Black, 001 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18417474.jpg
19124019,checked-detail wrap coat ,"checked-detail wrap coat from BURBERRY featuring archive beige, wool, check print, classic hood, open front, long sleeves and mid-length.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/19/12/40/19/19124019_41885152_54.jpg,Burberry,AW23,Wool,"Brown, ARCHIVE BEIGE IP CHK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19124019.jpg
18930748,Camden Heritage car coat,"Camden Heritage car coat from BURBERRY featuring honey, cotton, Vintage Check pattern, classic collar, concealed front button fastening, long sleeves and two diagonal pockets to the sides.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/18/93/07/48/18930748_41770099_54.jpg,Burberry,AW23,"Cotton, Cotton","Neutrals, HONEY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18930748.jpg
20857343,single-breasted quilted coat,"single-breasted quilted coat from TOTEME featuring khaki, quilted, contrasting trim, classic collar, front button fastening, long sleeves, two front welt pockets and curved hem.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/20/85/73/43/20857343_51127534_54.jpg,TOTEME,AW23,Other->Fabric,"Green, KAKI 011",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20857343.jpg
20485800,single-breasted virgin-wool coat,"single-breasted virgin-wool coat from JIL SANDER featuring medium grey, virgin wool, notched lapels, concealed front fastening, long sleeves, two front flap pockets, central rear vent and mid-length.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/20/48/58/00/20485800_51091342_54.jpg,Jil Sander,AW23,"Virgin Wool, Viscose","Grey, 025 LONDON FOG GREY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20485800.jpg
19055137,Marlow belted puffer coat,"Marlow belted puffer coat from CANADA GOOSE featuring sage green, stretch-cotton, down-feather filling, padded design, classic hood, concealed front fastening, long sleeves, belted waist, two side slit pockets and long length.","Women, Clothing, Coats, Parkas",Woman,https://cdn-images.farfetch-contents.com/19/05/51/37/19055137_41592129_54.jpg,Canada Goose,AW22,"Polyamide, Polyester, Spandex/Elastane, Cotton, Feather Down","Green, 852 SAGEBRUSH ARMOISE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19055137.jpg
18514946,double-breasted trench coat,"double-breasted trench coat from Wardrobe.NYC featuring black, cotton, notched lapels, two side inset pockets, double-breasted button fastening, belted waist and long sleeves.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/18/51/49/46/18514946_40153946_54.jpg,WARDROBE.NYC,SS23,Cotton,"Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18514946.jpg
